0,1
0,1
0,2
0,3
0,4
0,5
0,6
0,7
0,8
0,9
0,10
0,12
0,13
0,14
0,15
0,16
0,18
0,20
0,21
0,22
0,24
0,25
0,26
0,29
0,30
0,31
0,32
0,33
0,34
0,35
0,36
0,40
0,41
0,42
0,43
0,45
0,49
0,50
0,51
0,52
0,54
0,55
0,56
0,58
0,59
0,61
0,62
0,63
0,64
0,65
0,67
0,69
0,70
0,71
0,72
0,80
0,83
0,84
0,86
0,87
0,89
0,27
0,57
0,73
0,75
0,88
0,38
0,48
0,76
0,77
0,79
0,17
0,60
0,78
0,81
0,85
0,90
0,47
0,74
0,53
0,37
0,66
0,39
0,19
0,68
0,82
0,46
0,23
0,11
0,28
1,3
1,4
1,5
1,6
1,7
1,8
1,9
1,12
1,13
1,14
1,15
1,16
1,17
1,18
1,19
1,20
1,23
1,26
1,27
1,28
1,31
1,35
1,38
1,39
1,41
1,42
1,45
1,46
1,48
1,49
1,51
1,53
1,56
1,57
1,59
1,60
1,61
1,64
1,70
1,73
1,74
1,80
1,82
1,84
1,85
1,86
1,90
1,11
1,30
1,33
1,44
1,62
1,66
1,69
1,88
1,52
1,54
1,58
1,63
1,67
1,68
1,79
1,83
1,22
1,89
1,71
1,78
1,47
1,34
1,76
1,25
1,72
1,75
2,15
2,16
2,17
2,18
2,19
2,20
2,21
2,22
2,23
2,24
2,25
2,26
2,28
2,29
2,30
2,31
2,32
2,34
2,35
2,36
2,37
2,38
2,39
2,41
2,42
2,43
2,44
2,45
2,46
2,48
2,51
2,52
2,53
2,54
2,56
2,57
2,59
2,60
2,61
2,65
2,67
2,68
2,70
2,73
2,76
2,77
2,78
2,81
2,82
2,83
2,88
2,1
2,3
2,6
2,7
2,9
2,11
2,13
2,49
2,72
2,84
2,85
2,87
2,89
2,5
2,14
2,27
2,50
2,71
2,79
2,90
2,33
2,66
2,69
2,75
2,63
2,86
2,4
2,58
2,8
2,62
2,10
2,47
2,80
2,12
2,64
2,74
3,1
3,2
3,4
3,7
3,8
3,9
3,10
3,11
3,12
3,13
3,14
3,15
3,16
3,17
3,18
3,22
3,24
3,25
3,26
3,27
3,28
3,29
3,30
3,32
3,33
3,34
3,36
3,39
3,41
3,42
3,44
3,45
3,47
3,48
3,50
3,51
3,53
3,55
3,56
3,61
3,62
3,66
3,68
3,71
3,72
3,74
3,77
3,79
3,82
3,83
3,84
3,85
3,88
3,5
3,20
3,35
3,37
3,40
3,54
3,58
3,73
3,78
3,80
3,81
3,86
3,90
3,21
3,43
3,46
3,19
3,57
3,75
3,60
3,63
3,6
3,52
3,67
3,31
3,69
3,23
3,64
3,59
4,6
4,7
4,8
4,9
4,11
4,12
4,13
4,14
4,16
4,17
4,18
4,19
4,20
4,21
4,23
4,25
4,26
4,27
4,28
4,30
4,31
4,33
4,34
4,35
4,36
4,39
4,40
4,41
4,43
4,44
4,47
4,48
4,49
4,50
4,57
4,58
4,59
4,60
4,63
4,65
4,66
4,71
4,75
4,78
4,84
4,85
4,2
4,3
4,32
4,42
4,45
4,46
4,51
4,52
4,54
4,55
4,72
4,74
4,79
4,80
4,22
4,37
4,53
4,64
4,68
4,86
4,1
4,5
4,56
4,67
4,76
4,24
4,88
4,70
4,90
4,69
4,87
5,13
5,15
5,16
5,17
5,18
5,19
5,20
5,21
5,22
5,23
5,24
5,27
5,28
5,29
5,31
5,32
5,33
5,35
5,39
5,41
5,43
5,44
5,45
5,47
5,48
5,49
5,50
5,53
5,55
5,56
5,57
5,58
5,59
5,60
5,61
5,62
5,66
5,67
5,68
5,70
5,72
5,76
5,77
5,78
5,79
5,80
5,83
5,85
5,87
5,88
5,1
5,4
5,7
5,9
5,30
5,34
5,40
5,42
5,46
5,90
5,6
5,14
5,36
5,69
5,71
5,73
5,10
5,12
5,64
5,74
5,86
5,25
5,3
5,8
5,11
5,65
5,89
5,38
5,52
5,63
5,26
5,37
6,2
6,3
6,4
6,5
6,7
6,8
6,9
6,10
6,11
6,12
6,13
6,15
6,16
6,17
6,18
6,19
6,20
6,21
6,22
6,23
6,24
6,25
6,26
6,27
6,29
6,30
6,32
6,34
6,37
6,39
6,40
6,46
6,47
6,48
6,49
6,50
6,51
6,53
6,55
6,56
6,57
6,61
6,66
6,67
6,68
6,69
6,77
6,79
6,81
6,83
6,89
6,90
6,1
6,45
6,59
6,60
6,62
6,64
6,76
6,82
6,84
6,87
6,35
6,65
6,85
6,33
6,42
6,52
6,72
6,80
6,88
6,36
6,38
6,75
6,71
6,41
6,86
6,54
7,8
7,9
7,10
7,11
7,12
7,14
7,15
7,16
7,18
7,19
7,20
7,23
7,24
7,25
7,27
7,28
7,29
7,30
7,32
7,33
7,35
7,37
7,39
7,40
7,41
7,42
7,43
7,44
7,46
7,47
7,48
7,50
7,53
7,55
7,56
7,58
7,59
7,60
7,62
7,65
7,66
7,68
7,69
7,70
7,74
7,75
7,79
7,82
7,84
7,88
7,90
7,5
7,17
7,34
7,36
7,61
7,71
7,78
7,81
7,87
7,2
7,3
7,54
7,64
7,73
7,1
7,21
7,76
7,80
7,6
7,26
7,45
7,57
7,89
7,13
7,22
7,49
7,67
7,77
8,9
8,10
8,11
8,12
8,13
8,14
8,17
8,18
8,19
8,20
8,21
8,22
8,26
8,27
8,28
8,30
8,31
8,32
8,33
8,34
8,35
8,36
8,37
8,38
8,39
8,42
8,43
8,44
8,45
8,46
8,47
8,48
8,49
8,52
8,55
8,57
8,58
8,60
8,62
8,66
8,71
8,76
8,78
8,82
8,84
8,85
8,87
8,90
8,1
8,2
8,4
8,7
8,16
8,24
8,29
8,61
8,63
8,64
8,69
8,75
8,79
8,81
8,5
8,6
8,40
8,41
8,68
8,73
8,50
8,70
8,59
8,74
8,67
8,15
8,56
8,54
8,80
8,25
9,4
9,5
9,6
9,7
9,8
9,10
9,11
9,12
9,14
9,15
9,16
9,17
9,18
9,20
9,25
9,26
9,27
9,29
9,30
9,32
9,35
9,36
9,37
9,38
9,39
9,43
9,48
9,49
9,51
9,52
9,53
9,54
9,55
9,56
9,57
9,58
9,59
9,60
9,67
9,68
9,71
9,74
9,78
9,85
9,86
9,88
9,89
9,22
9,24
9,34
9,64
9,75
9,84
9,87
9,90
9,2
9,23
9,33
9,63
9,73
9,80
9,70
9,77
9,13
9,19
9,21
9,65
9,40
9,42
9,69
9,28
9,50
9,41
9,46
10,7
10,8
10,9
10,11
10,12
10,13
10,14
10,15
10,16
10,17
10,18
10,19
10,24
10,27
10,28
10,29
10,30
10,32
10,33
10,34
10,37
10,38
10,39
10,40
10,41
10,42
10,47
10,48
10,51
10,54
10,55
10,57
10,58
10,59
10,60
10,61
10,64
10,67
10,70
10,72
10,75
10,81
10,1
10,4
10,25
10,31
10,35
10,53
10,68
10,87
10,89
10,5
10,6
10,20
10,22
10,44
10,46
10,80
10,26
10,66
10,71
10,74
10,79
10,49
10,52
10,62
10,69
10,76
10,23
10,2
10,65
10,56
11,8
11,9
11,12
11,13
11,14
11,15
11,16
11,19
11,20
11,21
11,22
11,25
11,26
11,27
11,28
11,29
11,30
11,31
11,33
11,35
11,36
11,37
11,38
11,39
11,40
11,41
11,43
11,44
11,45
11,46
11,47
11,48
11,51
11,54
11,55
11,56
11,57
11,61
11,62
11,64
11,68
11,71
11,75
11,77
11,82
11,84
11,90
11,2
11,5
11,10
11,24
11,34
11,49
11,53
11,59
11,63
11,67
11,69
11,78
11,80
11,85
11,23
11,70
11,88
11,1
11,52
11,73
11,42
11,87
11,89
11,32
11,76
11,74
11,4
12,2
12,3
12,4
12,5
12,6
12,7
12,8
12,9
12,10
12,13
12,14
12,18
12,19
12,20
12,21
12,25
12,26
12,27
12,28
12,29
12,31
12,32
12,33
12,35
12,36
12,38
12,39
12,47
12,49
12,50
12,51
12,52
12,53
12,54
12,55
12,56
12,57
12,61
12,66
12,68
12,72
12,74
12,78
12,79
12,80
12,82
12,84
12,88
12,1
12,34
12,43
12,45
12,48
12,63
12,71
12,73
12,86
12,11
12,16
12,17
12,22
12,37
12,62
12,67
12,90
12,58
12,75
12,23
12,65
12,60
