0,1
5,0
5,3
6,4
6,5
7,1
7,2
7,6
8,3
8,4
9,1
9,4
9,7
10,1
11,2
11,4
11,5
12,3
12,5
12,6
12,8
12,9
13,0
13,3
13,4
14,1
14,3
14,8
14,10
14,12
15,3
15,6
15,9
15,12
15,13
16,2
16,4
16,8
16,12
16,13
16,14
17,0
17,2
17,5
17,11
17,15
17,16
18,0
18,2
18,12
18,17
19,11
19,13
19,16
20,3
20,8
20,14
20,15
21,1
21,3
21,6
21,7
21,8
21,9
21,11
21,13
21,15
21,16
21,20
22,4
22,6
22,11
23,1
23,5
23,6
23,8
23,10
24,2
24,14
24,15
24,18
25,3
25,8
25,16
25,20
25,22
25,23
26,5
26,9
26,12
26,13
26,17
26,18
26,21
26,22
27,0
27,3
27,4
27,6
27,7
27,11
27,14
27,15
27,18
27,20
27,22
27,23
28,9
28,16
28,19
28,24
28,26
29,0
29,1
29,9
29,10
29,12
29,14
29,26
29,28
